ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
1939717359,0,500.5833411029455,199.03602600097656,-72.834228515625,-499.8193664550781
1964717360,0,18.757063613529507,195.83602905273438,-67.834228515625,0.09999999403953552
1989717360,0,18.756104915102554,195.83602905273438,-67.834228515625,0.09540698677301407
2014717360,0,18.755274057116246,195.83602905273438,-67.834228515625,0.08469131588935852
2039717361,0,18.754604040938624,195.8358612060547,-67.83415985107422,0.06810741126537323
2064717361,0,18.754023031188304,195.8358917236328,-67.83409881591797,0.05215515196323395
2089717362,0,18.753530001677372,195.8358917236328,-67.83405303955078,0.03854217380285263
2114717362,0,18.753231747260358,195.83590698242188,-67.83402252197266,0.02712158113718033
2139717362,0,18.753173346595812,195.83590698242188,-67.83399963378906,0.017701530829072
2164717363,0,18.753193841753916,195.8359375,-67.83399200439453,0.010065917856991291
2189717363,0,18.753221179279677,195.8359375,-67.833984375,0.0039910124614834785
2214717363,0,18.753231601694683,195.8359375,-67.833984375,-0.0007434463477693498
2239717364,0,18.753220395887,195.8359375,-67.83399200439453,-0.004346389789134264
2264717364,0,18.75317548398895,195.8359375,-67.83399963378906,-0.0070100403390824795
2289717365,0,18.75315161554433,195.83595275878906,-67.8340072631836,-0.00890754722058773
2314717365,0,18.75312846793242,195.83595275878906,-67.83401489257812,-0.010191154666244984
2339717365,0,18.75311080968895,195.83596801757812,-67.83403015136719,-0.010992583818733692
2364717366,0,18.753108074719822,195.83596801757812,-67.83403015136719,-0.011423835530877113
2389717366,0,18.753105875916344,195.83599853515625,-67.83403778076172,-0.011578216217458248
2414717366,0,18.75310169226011,195.83599853515625,-67.83404541015625,-0.011532439850270748
2439717367,0,18.753099741230503,195.8360137939453,-67.83405303955078,-0.011348380707204342
2464717367,0,18.75310321221204,195.8360137939453,-67.83405303955078,-0.011075134389102459
2489717368,0,18.753114535734145,195.8360137939453,-67.83406066894531,-0.010750503279268742
2514717368,0,18.753118427524544,195.8360137939453,-67.83406066894531,-0.01040317490696907
2539717368,0,18.753117517869864,195.83602905273438,-67.83406829833984,-0.010054168291389942
2564717369,0,18.75312569843869,195.83602905273438,-67.83406829833984,-0.009718207642436028
2589717369,0,18.753128890649943,195.83602905273438,-67.83406829833984,-0.00940502155572176
2614717369,0,18.75313174011125,195.83602905273438,-67.83406829833984,-0.00912071205675602
2639717370,0,18.753134247450546,195.83602905273438,-67.83406829833984,-0.0088681410998106
2664717370,0,18.75313643000159,195.83602905273438,-67.83407592773438,-0.008648109622299671
2689717371,0,18.753138313947083,195.83602905273438,-67.83407592773438,-0.008459815755486488
2714717371,0,18.75313993020912,195.83602905273438,-67.83407592773438,-0.00830150581896305
2739717371,0,18.753141309983867,195.83602905273438,-67.83407592773438,-0.00817054696381092
2764717372,0,18.753142483883746,195.83602905273438,-67.83407592773438,-0.00806423183530569
2789717372,0,18.75314347970105,195.83602905273438,-67.83407592773438,-0.007979354821145535
2814717372,0,18.753144323200825,195.83602905273438,-67.83407592773438,-0.007913054898381233
2839717373,0,18.75314786298074,195.83604431152344,-67.83407592773438,-0.007862471975386143
2864717373,0,18.75314846553849,195.83604431152344,-67.83407592773438,-0.007824859581887722
2889717373,0,18.753148974303905,195.83604431152344,-67.83407592773438,-0.00779800396412611
2914717374,0,18.753149403411125,195.83604431152344,-67.83407592773438,-0.007779617328196764
2939717374,0,18.753149765108372,195.83604431152344,-67.83407592773438,-0.007768020499497652
2964717375,0,18.75315006998877,195.83604431152344,-67.83407592773438,-0.007761649787425995
2989717375,0,18.7531503266822,195.83604431152344,-67.83407592773438,-0.00775920832529664
3014717375,0,18.75315054166297,195.83604431152344,-67.83407592773438,-0.00775920832529664
3039717376,0,18.753150722997262,195.83604431152344,-67.83407592773438,-0.0077615357004106045
3064717376,0,18.753150875070347,195.83604431152344,-67.83407592773438,-0.007765121292322874
3089717376,0,18.753151002430116,195.83604431152344,-67.83407592773438,-0.007769470103085041
3114717377,0,18.75315860634246,195.83604431152344,-67.83407592773438,-0.007774162106215954
3139717377,0,18.753158627905336,195.83604431152344,-67.83407592773438,-0.007778892293572426
3164717378,0,18.753158667104223,195.83604431152344,-67.83407592773438,-0.007783432025462389
3189717378,0,18.753158711103637,195.83604431152344,-67.83407592773438,-0.0077877044677734375
3214717378,0,18.753158756041366,195.83604431152344,-67.83407592773438,-0.007791633252054453
